,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
145,True,6,2,2,fish,0.45,2,tree,0.55,2,tree,0.5,1,2,3
146,True,6,3,3,fish,0.405927108543,2,tree,0.565817810797,2,tree,0.530385377676,2,2,3
147,True,6,3,4,tree,0.498258373718,3,fish,0.5064048372,3,fish,0.491269696418,3,6,3
148,True,6,2,5,tree,0.498258373718,1,fish,0.451241873186,2,tree,0.546662668529,2,2,3
149,True,6,1,6,tree,0.498258373718,2,fish,0.451241873186,3,fish,0.546662668529,3,6,1
150,False,6,3,7,fish,0.467915867833,2,fish,0.43482359109,2,fish,0.491770658575,2,0,1
151,False,6,3,7,tree,0.537324257791,2,tree,0.515250223536,2,tree,0.549990777516,2,0,1
152,False,6,3,7,fish,0.499888718154,2,fish,0.486714464677,2,fish,0.506448808221,2,0,1
153,True,6,3,7,tree,0.565947593322,2,fish,0.458033832214,2,tree,0.569581652995,2,2,1
154,True,6,1,8,tree,0.565947593322,1,fish,0.458033832214,3,fish,0.569581652995,2,5,1
155,True,6,2,9,tree,0.610447162592,3,fish,0.458033832214,2,tree,0.611537907453,3,2,3
156,True,6,1,10,fish,0.610447162592,2,tree,0.458033832214,1,fish,0.611537907453,3,5,1
157,True,6,3,11,fish,0.554547126657,3,fish,0.44943423813,3,tree,0.654980786424,3,6,1
158,True,6,2,12,tree,0.554547126657,2,fish,0.443339409665,1,tree,0.659000648153,1,1,3
159,True,6,1,13,fish,0.554547126657,1,fish,0.443339409665,3,tree,0.659000648153,2,4,2
160,False,6,3,14,fish,0.528708827518,1,fish,0.437120453021,1,fish,0.576836416226,1,0,1
161,True,6,3,14,fish,0.493636776989,1,fish,0.426384308678,1,tree,0.615210687591,1,2,1
162,False,6,2,15,fish,0.463015229927,3,tree,0.464237137386,2,fish,0.537279049552,1,0,3
163,True,6,2,15,tree,0.531268552777,3,fish,0.402605736026,2,fish,0.469000084814,1,3,3
164,False,6,2,16,tree,0.546914522744,1,tree,0.490196028129,1,tree,0.469000084814,2,0,3
165,False,6,2,16,tree,0.576429349395,1,tree,0.557490166827,1,tree,0.469000084814,2,0,3
166,True,6,2,16,fish,0.513257802008,1,tree,0.607501883082,1,tree,0.469000084814,2,1,3
167,False,6,3,17,fish,0.489362499519,2,fish,0.53585264612,2,fish,0.455480459005,2,0,2
168,True,6,3,17,fish,0.460199307711,2,tree,0.583886495933,2,tree,0.536774637257,2,2,2
169,True,6,1,18,tree,0.460199307711,2,fish,0.583886495933,3,fish,0.536774637257,1,4,2
170,False,6,3,19,fish,0.446881490648,3,fish,0.522906527596,3,fish,0.501444857109,3,0,2
171,True,6,3,19,fish,0.429511905678,3,tree,0.576605036804,3,fish,0.465990085772,3,6,2
172,True,6,1,20,tree,0.429511905678,1,fish,0.576605036804,3,fish,0.465990085772,3,6,1
173,True,6,2,21,fish,0.418695395508,3,tree,0.587182648054,1,tree,0.481573860172,2,3,3
174,True,6,1,22,tree,0.418695395508,1,fish,0.587182648054,2,fish,0.481573860172,3,5,1
175,True,6,2,23,tree,0.46710547111,1,tree,0.619393901527,1,fish,0.443005377814,2,2,2
176,True,6,3,24,fish,0.4099546811,1,tree,0.625109687419,1,tree,0.500046101114,1,1,2
177,False,7,2,1,fish,0.45,2,fish,0.5,3,fish,0.45,2,0,2
178,True,7,2,1,fish,0.405,2,fish,0.5,3,tree,0.505,2,5,2
179,False,7,3,2,fish,0.393549593577,3,fish,0.459073469119,3,fish,0.461399967017,3,0,2
180,True,7,3,2,fish,0.379351307742,3,tree,0.523552275562,3,fish,0.424740824468,3,6,2
181,True,7,1,3,fish,0.379351307742,3,fish,0.523552275562,3,tree,0.424740824468,1,6,1
182,True,7,1,4,fish,0.379351307742,2,tree,0.523552275562,3,fish,0.424740824468,2,4,3
183,True,7,2,5,fish,0.362903261082,2,tree,0.546218791215,1,tree,0.455113411669,1,2,2
184,False,7,3,6,fish,0.356921584998,3,fish,0.477018394532,3,fish,0.433482557028,3,0,1
185,False,7,3,6,fish,0.347910239237,3,fish,0.4273612191,3,fish,0.406198915815,3,0,1
186,True,7,3,6,fish,0.336483960462,3,fish,0.389682023978,3,tree,0.478609267032,3,6,1
187,False,7,2,7,fish,0.336483960462,2,fish,0.371995771164,1,fish,0.405434920167,1,0,1
188,True,7,2,7,fish,0.336483960462,2,tree,0.444027746061,1,tree,0.454447198851,1,2,1
189,True,7,1,8,fish,0.336483960462,2,tree,0.444027746061,1,fish,0.454447198851,3,5,1
190,True,7,3,9,fish,0.329132658528,1,tree,0.50847368294,1,fish,0.413316595364,1,2,1
191,True,7,2,10,tree,0.424159650311,2,fish,0.417821192218,2,fish,0.413316595364,1,3,2
192,False,7,3,11,fish,0.395476406439,2,fish,0.391627521528,2,fish,0.388766663846,2,0,1
193,True,7,3,11,tree,0.469787784593,2,tree,0.467385300378,2,fish,0.365548639928,2,2,1
194,True,7,1,12,fish,0.469787784593,1,tree,0.467385300378,3,fish,0.365548639928,1,2,3
195,True,7,3,13,tree,0.529691497171,2,fish,0.428563501444,2,fish,0.356319578867,2,4,2
196,True,7,2,14,tree,0.550462789013,3,fish,0.410433662217,3,fish,0.356319578867,2,5,3
197,True,7,1,15,fish,0.550462789013,3,tree,0.410433662217,2,fish,0.356319578867,3,6,1
198,True,7,1,16,tree,0.550462789013,1,fish,0.410433662217,2,fish,0.356319578867,2,4,1
199,True,7,2,17,tree,0.551257559429,3,fish,0.40975535901,1,fish,0.35577946319,2,3,3
200,False,7,3,18,tree,0.558139792528,1,tree,0.45047074492,1,tree,0.428369344826,1,0,2
201,True,7,3,18,tree,0.569055891921,1,tree,0.493498215586,1,fish,0.383917731748,1,1,2
202,False,7,3,19,tree,0.600387329808,3,tree,0.566095561867,3,tree,0.477660944413,3,0,3
203,True,7,3,19,tree,0.63999211264,3,fish,0.524965181933,3,fish,0.463997889235,3,6,3
204,False,7,2,20,fish,0.63999211264,1,fish,0.455275805188,3,fish,0.434615081455,3,0,2
205,False,7,2,20,fish,0.63999211264,1,fish,0.403485740581,3,fish,0.397190748788,3,0,2
206,True,7,2,20,fish,0.63999211264,1,tree,0.461230286747,3,tree,0.459339122282,3,1,2
207,True,7,1,21,fish,0.63999211264,3,fish,0.461230286747,3,tree,0.459339122282,2,6,1
208,True,7,2,22,fish,0.63999211264,3,tree,0.514539260312,1,tree,0.51397183571,1,3,1
209,True,7,1,23,fish,0.63999211264,2,fish,0.514539260312,2,tree,0.51397183571,3,4,3
210,False,7,3,24,fish,0.547363422339,2,fish,0.456786381096,2,tree,0.556533749027,2,0,3
211,True,7,3,24,tree,0.566724859887,2,fish,0.417892149557,2,tree,0.573649249332,2,2,3
212,False,8,2,1,fish,0.45,3,fish,0.5,1,fish,0.45,3,0,2
213,False,8,2,1,fish,0.405,3,fish,0.5,1,fish,0.405,3,0,2
214,True,8,2,1,tree,0.4645,3,fish,0.5,1,fish,0.3645,3,4,2
215,False,8,3,2,fish,0.432220569617,2,fish,0.448529533544,2,fish,0.356563684902,2,0,2
216,False,8,3,2,fish,0.400609940089,2,fish,0.40873430351,2,fish,0.34611893129,2,0,2
217,False,8,3,2,fish,0.371822398629,2,fish,0.376202974179,2,fish,0.333638877801,2,0,2
218,True,8,3,2,fish,0.346104873446,2,tree,0.448624373883,2,fish,0.319733124562,2,4,2
219,True,8,1,3,tree,0.346104873446,1,fish,0.448624373883,3,fish,0.319733124562,3,6,1
220,True,8,3,4,fish,0.333848222056,3,tree,0.490147376009,3,fish,0.311662942776,3,6,1
221,True,8,2,5,fish,0.327218916675,1,tree,0.502991286553,1,fish,0.311662942776,3,4,1
222,True,8,1,6,fish,0.327218916675,2,tree,0.502991286553,1,fish,0.311662942776,3,5,1
223,True,8,1,7,fish,0.327218916675,3,tree,0.502991286553,1,fish,0.311662942776,2,5,1
224,True,8,3,8,fish,0.321204610321,3,fish,0.424268198676,3,tree,0.406948622478,3,6,2
225,True,8,2,9,fish,0.307771366496,3,fish,0.424268198676,2,tree,0.439285175422,3,5,3
226,True,8,2,10,tree,0.398875431801,3,fish,0.347228170382,3,fish,0.439285175422,2,5,3
227,False,8,3,11,fish,0.337124059786,1,fish,0.313763041204,1,tree,0.462871011138,1,0,2
228,False,8,3,11,tree,0.392176311232,1,fish,0.28310824976,1,fish,0.375161885557,1,0,2
229,True,8,3,11,fish,0.317084729769,1,tree,0.36324355176,1,tree,0.405765352276,1,1,2
230,True,8,1,12,fish,0.317084729769,3,fish,0.36324355176,3,tree,0.405765352276,2,6,1
231,True,8,1,13,tree,0.317084729769,2,fish,0.36324355176,3,fish,0.405765352276,3,6,2
232,True,8,2,14,fish,0.30434655155,1,fish,0.36324355176,3,tree,0.437292066979,1,4,1
233,True,8,3,15,fish,0.297659159186,2,fish,0.346147934685,2,tree,0.484113919079,2,4,1
234,True,8,1,16,fish,0.297659159186,1,fish,0.346147934685,3,tree,0.484113919079,2,4,2
235,True,8,2,17,tree,0.379798759933,3,tree,0.395364256642,3,fish,0.484113919079,1,1,2
236,True,8,3,18,tree,0.437586755696,2,fish,0.344234118138,2,tree,0.500919913075,2,2,3
237,False,8,2,19,fish,0.410984292998,2,fish,0.344234118138,1,fish,0.432619669392,2,0,2
238,False,8,2,19,fish,0.376144273808,2,fish,0.344234118138,1,fish,0.382744417695,2,0,2
239,True,8,2,19,fish,0.340481666248,2,fish,0.344234118138,1,tree,0.442464704284,2,3,2
240,True,8,1,20,tree,0.340481666248,2,fish,0.344234118138,1,fish,0.442464704284,3,4,2
241,True,8,3,21,fish,0.329134226992,3,tree,0.432197611881,3,tree,0.488680754173,3,3,3
242,True,8,1,22,fish,0.329134226992,1,fish,0.432197611881,1,tree,0.488680754173,3,2,3
243,True,8,2,23,fish,0.317522688187,2,tree,0.458221099398,2,fish,0.488680754173,3,5,1
244,True,8,3,24,fish,0.313071996104,1,tree,0.523957930571,1,tree,0.53704016902,1,1,1
245,False,9,3,1,fish,0.466666666667,3,fish,0.466666666667,3,fish,0.466666666667,3,0,1
246,True,9,3,1,tree,0.536231884058,3,fish,0.436231884058,3,fish,0.436231884058,3,6,1
247,True,9,1,2,tree,0.536231884058,2,fish,0.436231884058,3,fish,0.436231884058,3,6,2
248,True,9,2,3,tree,0.542086208684,2,fish,0.430961631303,1,fish,0.430961631303,1,2,2
249,True,9,2,4,fish,0.460198430085,3,tree,0.514412818661,3,fish,0.430961631303,2,5,3
250,False,9,3,5,tree,0.497835791551,1,tree,0.533487892542,1,tree,0.48394421617,1,0,2
251,True,9,3,5,fish,0.433062503079,1,tree,0.555706714874,1,tree,0.525846901949,1,1,2
252,True,9,1,6,fish,0.433062503079,3,tree,0.555706714874,2,fish,0.525846901949,3,6,1
253,True,9,1,7,tree,0.433062503079,1,fish,0.555706714874,2,fish,0.525846901949,3,5,1
254,True,9,3,8,fish,0.421508232186,2,tree,0.600792291771,2,fish,0.487369230171,2,4,1
255,False,9,2,9,tree,0.421508232186,2,tree,0.615140425189,1,tree,0.568035005648,1,0,3
256,True,9,2,9,tree,0.421508232186,2,fish,0.540979055602,1,tree,0.625761658037,1,1,3
257,True,9,3,10,fish,0.415284122257,1,fish,0.511765603473,1,tree,0.649542464738,1,2,1
258,True,9,2,11,fish,0.415284122257,2,fish,0.495826976058,3,tree,0.658434401942,3,5,3
259,True,9,1,12,tree,0.415284122257,2,fish,0.495826976058,3,fish,0.658434401942,1,4,2
260,True,9,1,13,tree,0.415284122257,3,fish,0.495826976058,1,fish,0.658434401942,1,2,3
261,True,9,3,14,fish,0.410698526353,2,fish,0.482609100276,2,tree,0.669754860924,2,4,2
262,True,9,2,15,fish,0.407948150293,1,fish,0.482609100276,2,tree,0.671716570978,1,3,1
263,True,9,1,16,tree,0.407948150293,2,fish,0.482609100276,3,fish,0.671716570978,3,6,1
264,True,9,3,17,tree,0.481976753293,2,fish,0.413155192013,2,tree,0.674043353398,2,2,3
265,False,9,2,18,fish,0.413747783077,2,fish,0.389782331004,2,fish,0.674043353398,1,0,2
266,True,9,2,18,tree,0.464979841626,2,tree,0.457644143051,2,fish,0.674043353398,1,1,2
267,True,9,1,19,fish,0.464979841626,3,tree,0.457644143051,2,fish,0.674043353398,3,6,2
268,True,9,3,20,fish,0.457374523457,3,fish,0.450734201134,3,tree,0.682903068713,3,6,2
269,True,9,2,21,fish,0.409636805043,3,tree,0.507641460078,3,fish,0.682903068713,1,4,3
270,True,9,1,22,fish,0.409636805043,2,fish,0.507641460078,2,tree,0.682903068713,3,4,3
271,False,9,3,23,fish,0.40632459168,3,fish,0.495705896802,3,fish,0.591208504963,3,0,3
272,True,9,3,23,fish,0.399151300462,3,fish,0.472157909451,3,tree,0.61747650681,3,6,3
273,True,9,2,24,fish,0.394725971817,2,fish,0.472157909451,3,tree,0.621615639245,2,5,2
274,True,10,2,1,fish,0.45,2,tree,0.55,2,tree,0.5,1,2,3
275,True,10,1,2,fish,0.45,3,fish,0.55,3,tree,0.5,2,6,1
